Table 1
Mã hàng,Tên mặt hàng,Nhóm mặt hàng,Đơn vị tính,Giá bán,Giá nhập,Mặc định giảm giá,Mặc định giảm tiền,Giá sỉ 1 CÁI,Mã sẵn có,Ghi chú,Giá sỉ CHẴN,Giá có hoá đơn đỏ,Không in chế biến,Đơn vị tính chẵn,Quy đổi,Giá bán chẵn
STKC200229,Vật lí nâng cao 6,Sách tham khảo cấp 2,Cuốn,"19,000.00",0.00,0.00,0.00,0.00,8935092721675,,0.00,0.00,FALSE,,,0.00
STKC200230,Đề kiểm tra vật lí 9,Sách tham khảo cấp 2,Cuốn,"24,000.00",0.00,0.00,0.00,0.00,8935092725314,,0.00,0.00,FALSE,,,0.00
STKC200231,Đề kiểm tra vật lí 8,Sách tham khảo cấp 2,Cuốn,"21,000.00",0.00,0.00,0.00,0.00,8935092735184,,0.00,0.00,FALSE,,,0.00
STKC200232,Kiến thức cơ bản sinh học 9,Sách tham khảo cấp 2,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,8935092736105,,0.00,0.00,FALSE,,,0.00
STKC200233,Câu hỏi bài tập trắc nghiệm sinh học 6,Sách tham khảo cấp 2,Cuốn,"15,000.00",0.00,0.00,0.00,0.00,8935092742212,,0.00,0.00,FALSE,,,0.00
STKC200234,500 bài toán chọn lọc 7,Sách tham khảo cấp 2,Cuốn,"42,000.00",0.00,0.00,0.00,0.00,8935092749525,,0.00,0.00,FALSE,,,0.00
STKC200235,Bồi dưỡng năng lực tự học vật lí 9,Sách tham khảo cấp 2,Cuốn,"30,000.00",0.00,0.00,0.00,0.00,8936036293449,,0.00,0.00,FALSE,,,0.00
STKC200236,Vật lí cơ bản nâng cao 9,Sách tham khảo cấp 2,Cuốn,"33,000.00",0.00,0.00,0.00,0.00,8936039370376,,0.00,0.00,FALSE,,,0.00
STKC200237,NCKT sinh học  9,Sách tham khảo cấp 2,Cuốn,"25,000.00",0.00,0.00,0.00,0.00,8936039374756,,0.00,0.00,FALSE,,,0.00
STKC300001,Ngữ văn 12 - Những vấn đề thể loại và lịch sử vă,Sách tham khảo cấp 3,Cuốn,"30,000.00",0.00,0.00,0.00,0.00,8904980876732,,0.00,0.00,FALSE,,,0.00
STKC300002,BT- lt và thực nghiệm hóa  t2,Sách tham khảo cấp 3,Cuốn,"37,000.00",0.00,0.00,0.00,0.00,8930000002310,,0.00,0.00,FALSE,,,0.00
STKC300003,Ôn tập tự đánh giá theo chuẩn kiến thúc kĩ năng,Sách tham khảo cấp 3,Cuốn,"26,500.00",0.00,0.00,0.00,0.00,8934980008652,,0.00,0.00,FALSE,,,0.00
STKC300004,Rèn luyện kĩ năng làm bài tập trắc nghiệm,Sách tham khảo cấp 3,Cuốn,"45,000.00",0.00,0.00,0.00,0.00,8934980035801,,0.00,0.00,FALSE,,,0.00
STKC300005,Chuyên đề số học ( chuyên đề số 8)những bài toán,Sách tham khảo cấp 3,Cuốn,"13,000.00",0.00,0.00,0.00,0.00,8934980089743,,0.00,0.00,FALSE,,,0.00
STKC300006,"Các chuyên đề hoá học10,11,12- ( Nồng độ)",Sách tham khảo cấp 3,Cuốn,"7,900.00",0.00,0.00,0.00,0.00,8934980525180,,0.00,0.00,FALSE,,,0.00
STKC300007,Giải toán bằng phương pháp đại lượng bất biến,Sách tham khảo cấp 3,Cuốn,"17,200.00",0.00,0.00,0.00,0.00,8934980527283,,0.00,0.00,FALSE,,,0.00
STKC300008,Chuyên đề nâng cao Đại số  và giảI tích THPT,Sách tham khảo cấp 3,Cuốn,"28,400.00",0.00,0.00,0.00,0.00,8934980527504,,0.00,0.00,FALSE,,,0.00
STKC300009,Lựa chọn công cụ để giải Toán - Phương pháp đồ t,Sách tham khảo cấp 3,Cuốn,"17,800.00",0.00,0.00,0.00,0.00,8934980534588,,0.00,0.00,FALSE,,,0.00
STKC300010,Olympic Vật lí Châu á  (2000-2004),Sách tham khảo cấp 3,Cuốn,"33,900.00",0.00,0.00,0.00,0.00,8934980534847,,0.00,0.00,FALSE,,,0.00
STKC300011,Giải toán bằng phương pháp đại lượng cực biên,Sách tham khảo cấp 3,Cuốn,"18,100.00",0.00,0.00,0.00,0.00,8934980534885,,0.00,0.00,FALSE,,,0.00
STKC300012,Một số chuyên  đề hình học  Tổ Hợp,Sách tham khảo cấp 3,Cuốn,"16,900.00",0.00,0.00,0.00,0.00,8934980534991,,0.00,0.00,FALSE,,,0.00
STKC300013,Sự hoà hợp giữa chủ từ và động từ trong Tiếng An,Sách tham khảo cấp 3,Cuốn,"7,400.00",0.00,0.00,0.00,0.00,8934980535042,,0.00,0.00,FALSE,,,0.00
STKC300014,TT các bài dự tuyển olympic Toán Quốc tế( 1991-2,Sách tham khảo cấp 3,Cuốn,"34,800.00",0.00,0.00,0.00,0.00,8934980634257,,0.00,0.00,FALSE,,,0.00
STKC300015,Ôn luyện kiến thức & bài tập kĩ năng Ngữ văn 10,Sách tham khảo cấp 3,Cuốn,"26,500.00",0.00,0.00,0.00,0.00,8934980640746,,0.00,0.00,FALSE,,,0.00
STKC300016,Luyện tập trắc nghiệm hình học 10 (sách dự thi),Sách tham khảo cấp 3,Cuốn,"19,500.00",0.00,0.00,0.00,0.00,8934980641385,,0.00,0.00,FALSE,,,0.00
STKC300017,Câu hỏi và bài tập địa lí 10 (sách dự thi),Sách tham khảo cấp 3,Cuốn,"9,400.00",0.00,0.00,0.00,0.00,8934980641514,,0.00,0.00,FALSE,,,0.00
STKC300018,Thiết kế bài soạn Hoá học 10 nâng cao- Các phươn,Sách tham khảo cấp 3,Cuốn,"17,700.00",0.00,0.00,0.00,0.00,8934980642504,,0.00,0.00,FALSE,,,0.00
STKC300019,"Tủ sách ngoại ngữ nxbgd chuyên đề ""mệnh đề quan",Sách tham khảo cấp 3,Cuốn,"7,700.00",0.00,0.00,0.00,0.00,8934980642689,,0.00,0.00,FALSE,,,0.00
STKC300020,"Dạy và học Toán với phần mềm Cabri, T1: Hình học",Sách tham khảo cấp 3,Cuốn,"20,400.00",0.00,0.00,0.00,0.00,8934980643945,,0.00,0.00,FALSE,,,0.00
STKC300021,TTcác BT thi Olympic Tin học QT & một số k/vực t,Sách tham khảo cấp 3,Cuốn,"19,000.00",0.00,0.00,0.00,0.00,8934980648674,,0.00,0.00,FALSE,,,0.00
STKC300022,"Phương pháp giải bài tập cơ học, dao động và són",Sách tham khảo cấp 3,Cuốn,"26,000.00",0.00,0.00,0.00,0.00,8934980648698,,0.00,0.00,FALSE,,,0.00
STKC300023,Trắc nghiệm kiến thức tiếng Anh THPT - T1,Sách tham khảo cấp 3,Cuốn,"16,000.00",0.00,0.00,0.00,0.00,8934980648797,,0.00,0.00,FALSE,,,0.00
STKC300024,G/thiệu đề thi chọn HSG Quốc gia & Olympic QTế m,Sách tham khảo cấp 3,Cuốn,"23,300.00",0.00,0.00,0.00,0.00,8934980648995,,0.00,0.00,FALSE,,,0.00
STKC300025,Giải toán và câu hỏi trắc nghiệm đại số 10,Sách tham khảo cấp 3,Cuốn,"26,400.00",0.00,0.00,0.00,0.00,8934980651100,,0.00,0.00,FALSE,,,0.00
STKC300026,Hoá hữu cơ: Hidrocacbon,Sách tham khảo cấp 3,Cuốn,"8,000.00",0.00,0.00,0.00,0.00,8934980681206,,0.00,0.00,FALSE,,,0.00
STKC300027,Hoá vô cơ- P2: Kim loại,Sách tham khảo cấp 3,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934980681268,,0.00,0.00,FALSE,,,0.00
STKC300028,Hoá hữu cơ- P2: Các chức hoá học,Sách tham khảo cấp 3,Cuốn,"16,000.00",0.00,0.00,0.00,0.00,8934980681275,,0.00,0.00,FALSE,,,0.00
STKC300029,Giải toán khảo sát hàm số,Sách tham khảo cấp 3,Cuốn,"27,000.00",0.00,0.00,0.00,0.00,8934980681299,,0.00,0.00,FALSE,,,0.00
STKC300030,Các bài toán khảo sát và đồ thị hàm số (THPT),Sách tham khảo cấp 3,Cuốn,"22,000.00",0.00,0.00,0.00,0.00,8934980681503,,0.00,0.00,FALSE,,,0.00
STKC300031,Một số phản ứng của hợp chất hữu cơ (THPT),Sách tham khảo cấp 3,Cuốn,"9,500.00",0.00,0.00,0.00,0.00,8934980687123,,0.00,0.00,FALSE,,,0.00
STKC300032,Những bài tập hay về thí nghiệm Vật lí,Sách tham khảo cấp 3,Cuốn,"8,500.00",0.00,0.00,0.00,0.00,8934980687161,,0.00,0.00,FALSE,,,0.00
STKC300033,Luyện viết bài văn hay(Dùng cho HS THPT) T2,Sách tham khảo cấp 3,Cuốn,"8,200.00",0.00,0.00,0.00,0.00,8934980687826,,0.00,0.00,FALSE,,,0.00
STKC300034,Tuyển tập các bài tập Hoá học THPT,Sách tham khảo cấp 3,Cuốn,"26,000.00",0.00,0.00,0.00,0.00,8934980687888,,0.00,0.00,FALSE,,,0.00
STKC300035,Phương trình bậc ba và các hệ thức trong tam giá,Sách tham khảo cấp 3,Cuốn,"22,600.00",0.00,0.00,0.00,0.00,8934980688120,,0.00,0.00,FALSE,,,0.00
STKC300036,Phương pháp giải toán mạch điện xoay chiều(thpt),Sách tham khảo cấp 3,Cuốn,"19,200.00",0.00,0.00,0.00,0.00,8934980688151,,0.00,0.00,FALSE,,,0.00
STKC300037,Mở rộng vốn từ và đọc hiểu Tiếng Anh THPT-Tập 1,Sách tham khảo cấp 3,Cuốn,"17,000.00",0.00,0.00,0.00,0.00,8934980688588,,0.00,0.00,FALSE,,,0.00
STKC300038,Tìm hiểu địa lí ktế XHVN để giảng dạy trong nhà,Sách tham khảo cấp 3,Cuốn,"15,500.00",0.00,0.00,0.00,0.00,8934980689080,,0.00,0.00,FALSE,,,0.00
STKC300039,Việt Nam những sự kiện lịch sử (1858-1918),Sách tham khảo cấp 3,Cuốn,"47,700.00",0.00,0.00,0.00,0.00,8934980689097,,0.00,0.00,FALSE,,,0.00
STKC300040,Tiếng Việt sơ khảo ngữ pháp chức năng,Sách tham khảo cấp 3,Cuốn,"85,200.00",0.00,0.00,0.00,0.00,8934980689165,,0.00,0.00,FALSE,,,0.00
STKC300041,Các chuyên đề số học BDHS  giỏi toán th Cđ 5,Sách tham khảo cấp 3,Cuốn,"35,600.00",0.00,0.00,0.00,0.00,8934980693292,,0.00,0.00,FALSE,,,0.00
STKC300042,Chuyên đề bồi dưỡng hsg toán thcs: đa thức,Sách tham khảo cấp 3,Cuốn,"23,200.00",0.00,0.00,0.00,0.00,8934980693308,,0.00,0.00,FALSE,,,0.00
STKC300043,ứng dụng của hàm liên tục trong giải toán phổ th,Sách tham khảo cấp 3,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934980693322,,0.00,0.00,FALSE,,,0.00
STKC300044,Câu hỏi lí thuyết và bài tập hóa học thpt tập 1:,Sách tham khảo cấp 3,Cuốn,"17,400.00",0.00,0.00,0.00,0.00,8934980693452,,0.00,0.00,FALSE,,,0.00
STKC300045,Rèn luyện từ vựng tiếng anh 10,Sách tham khảo cấp 3,Cuốn,"21,400.00",0.00,0.00,0.00,0.00,8934980694053,,0.00,0.00,FALSE,,,0.00
STKC300046,Sổ tay kiến thức Sinh học 10,Sách tham khảo cấp 3,Cuốn,"5,500.00",0.00,0.00,0.00,0.00,8934980694060,,0.00,0.00,FALSE,,,0.00
STKC300047,PP giải bài tập hóa học kim loại,Sách tham khảo cấp 3,Cuốn,"32,500.00",0.00,0.00,0.00,0.00,8934980740958,,0.00,0.00,FALSE,,,0.00
STKC300048,Nhiệt độ và sự vận động của vật chất,Sách tham khảo cấp 3,Cuốn,"8,800.00",0.00,0.00,0.00,0.00,8934980741344,,0.00,0.00,FALSE,,,0.00
STKC300049,Dạy & học Hình 10 (Kthức SGK- PP dạy & học),Sách tham khảo cấp 3,Cuốn,"16,500.00",0.00,0.00,0.00,0.00,8934980742891,,0.00,0.00,FALSE,,,0.00
STKC300050,Dạy & học Đại 10 (Kthức SGK- PP dạy & học),Sách tham khảo cấp 3,Cuốn,"22,600.00",0.00,0.00,0.00,0.00,8934980742907,,0.00,0.00,FALSE,,,0.00
STKC300051,Ước mơ xanh (tuyển chọn các bài hát về người giá,Sách tham khảo cấp 3,Cuốn,"13,100.00",0.00,0.00,0.00,0.00,8934980743904,,0.00,0.00,FALSE,,,0.00
STKC300052,Tuyển tập bài tập Vật lí nâng cao - Tập 5: Quang,Sách tham khảo cấp 3,Cuốn,"24,200.00",0.00,0.00,0.00,0.00,8934980744062,,0.00,0.00,FALSE,,,0.00
STKC300053,Những mẫu chuyện bang giao trong Lịch sử Việt Na,Sách tham khảo cấp 3,Cuốn,"14,200.00",0.00,0.00,0.00,0.00,8934980744376,,0.00,0.00,FALSE,,,0.00
STKC300054,Bài tập luyện Tiếng Anh THPT : Đọc hiểu,Sách tham khảo cấp 3,Cuốn,"21,500.00",0.00,0.00,0.00,0.00,8934980744574,,0.00,0.00,FALSE,,,0.00
STKC300055,Bài tập trắc nghiệm Vật lí THPT,Sách tham khảo cấp 3,Cuốn,"21,800.00",0.00,0.00,0.00,0.00,8934980747834,,0.00,0.00,FALSE,,,0.00
STKC300056,Bài tập luyện viết tiếng anh THPT: ngữ pháp,Sách tham khảo cấp 3,Cuốn,"22,800.00",0.00,0.00,0.00,0.00,8934980753170,,0.00,0.00,FALSE,,,0.00
STKC300057,Luyện giải bài tập Vật  Lí 11 (sách dự thi),Sách tham khảo cấp 3,Cuốn,"11,600.00",0.00,0.00,0.00,0.00,8934980756751,,0.00,0.00,FALSE,,,0.00
STKC300058,Bài tập thực hành Pascal (Sách dự thi),Sách tham khảo cấp 3,Cuốn,"15,500.00",0.00,0.00,0.00,0.00,8934980756874,,0.00,0.00,FALSE,,,0.00
STKC300059,Đinh gia Khánh tuyển tập-tập 1 (STKĐB),Sách tham khảo cấp 3,Cuốn,"125,800.00",0.00,0.00,0.00,0.00,8934980763728,,0.00,0.00,FALSE,,,0.00
STKC300060,Đinh gia Khánh tuyển tập-tập 2 (STKĐB),Sách tham khảo cấp 3,Cuốn,"166,700.00",0.00,0.00,0.00,0.00,8934980763735,,0.00,0.00,FALSE,,,0.00
STKC300061,Kĩ năng giải toán PT và BPT lớp 10,Sách tham khảo cấp 3,Cuốn,"15,200.00",0.00,0.00,0.00,0.00,8934980764251,,0.00,0.00,FALSE,,,0.00
STKC300062,Các dạng toán cơ bản hình học 10,Sách tham khảo cấp 3,Cuốn,"20,300.00",0.00,0.00,0.00,0.00,8934980768655,,0.00,0.00,FALSE,,,0.00
STKC300063,Thực hành Ngữ văn 10/1,Sách tham khảo cấp 3,Cuốn,"19,000.00",0.00,0.00,0.00,0.00,8934980769201,,0.00,0.00,FALSE,,,0.00
STKC300064,Hướng dẫn sử dụng kênh hình trong SGK Địa lí 10,Sách tham khảo cấp 3,Cuốn,"15,200.00",0.00,0.00,0.00,0.00,8934980771297,,0.00,0.00,FALSE,,,0.00
STKC300065,Chuyên đề tiếng anh 10;ngữ âm và từ vựng,Sách tham khảo cấp 3,Cuốn,"19,400.00",0.00,0.00,0.00,0.00,8934980771327,,0.00,0.00,FALSE,,,0.00
STKC300066,Câu hỏi trắc nghiệm & BT Lịch sử 11,Sách tham khảo cấp 3,Cuốn,"14,500.00",0.00,0.00,0.00,0.00,8934980778036,,0.00,0.00,FALSE,,,0.00
STKC300067,"Đề thi, kiểm tra TN & TLuận môn Sử 10",Sách tham khảo cấp 3,Cuốn,"13,400.00",0.00,0.00,0.00,0.00,8934980778579,,0.00,0.00,FALSE,,,0.00
STKC300068,Hỏi và đáp về Điạ lý tựnhiên lớp 10,Sách tham khảo cấp 3,Cuốn,"9,800.00",0.00,0.00,0.00,0.00,8934980780862,,0.00,0.00,FALSE,,,0.00
STKC300069,Bài tập trắc nghiệm Địa lí 10 (sách dự thi),Sách tham khảo cấp 3,Cuốn,"20,700.00",0.00,0.00,0.00,0.00,8934980781166,,0.00,0.00,FALSE,,,0.00
STKC300070,Câu hỏi & BT Địa lí 11,Sách tham khảo cấp 3,Cuốn,"13,500.00",0.00,0.00,0.00,0.00,8934980781432,,0.00,0.00,FALSE,,,0.00
STKC300071,Tự luyện câu hỏi và bài tập hóa 11,Sách tham khảo cấp 3,Cuốn,"20,500.00",0.00,0.00,0.00,0.00,8934980781999,,0.00,0.00,FALSE,,,0.00
STKC300072,RLKN giải bài tập hình học 11,Sách tham khảo cấp 3,Cuốn,"21,000.00",0.00,0.00,0.00,0.00,8934980782019,,0.00,0.00,FALSE,,,0.00
STKC300073,Thực hành Lịch sử 11,Sách tham khảo cấp 3,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,8934980784105,,0.00,0.00,FALSE,,,0.00
STKC300074,Học tốt ngữ pháp tiếng Anh,Sách tham khảo cấp 3,Cuốn,"20,400.00",0.00,0.00,0.00,0.00,8934980813362,,0.00,0.00,FALSE,,,0.00
STKC300075,Luyện tập thi  trắc nghiệmTN THPT - TSĐH môn : L,Sách tham khảo cấp 3,Cuốn,"21,000.00",0.00,0.00,0.00,0.00,8934980813928,,0.00,0.00,FALSE,,,0.00
STKC300076,Luyện tập thi TN THPT môn Địa lí,Sách tham khảo cấp 3,Cuốn,"27,500.00",0.00,0.00,0.00,0.00,8934980815625,,0.00,0.00,FALSE,,,0.00
STKC300077,Luyện tập thi TN THPT môn Lịch sử,Sách tham khảo cấp 3,Cuốn,"23,000.00",0.00,0.00,0.00,0.00,8934980815632,,0.00,0.00,FALSE,,,0.00
STKC300078,Trọng tâm kiến thức và bài tập Lịch sử 11,Sách tham khảo cấp 3,Cuốn,"23,000.00",0.00,0.00,0.00,0.00,8934980815649,,0.00,0.00,FALSE,,,0.00
STKC300079,Hướng dẫn học và ôn tập Sinh học 12,Sách tham khảo cấp 3,Cuốn,"19,000.00",0.00,0.00,0.00,0.00,8934980817339,,0.00,0.00,FALSE,,,0.00
STKC300080,Hỏi đáp Sinh học 12,Sách tham khảo cấp 3,Cuốn,"20,200.00",0.00,0.00,0.00,0.00,8934980817346,,0.00,0.00,FALSE,,,0.00
STKC300081,Hỏi đáp  Vật lí 12,Sách tham khảo cấp 3,Cuốn,"17,400.00",0.00,0.00,0.00,0.00,8934980817599,,0.00,0.00,FALSE,,,0.00
STKC300082,Trọng tâm kiến thức và bài tập Địa lí 10,Sách tham khảo cấp 3,Cuốn,"21,000.00",0.00,0.00,0.00,0.00,8934980823361,,0.00,0.00,FALSE,,,0.00
STKC300083,Ôn luyện ngữ pháp Tiếng Anh 12,Sách tham khảo cấp 3,Cuốn,"17,000.00",0.00,0.00,0.00,0.00,8934980823620,,0.00,0.00,FALSE,,,0.00
STKC300084,Câu hỏi và bài tập địa lí 12,Sách tham khảo cấp 3,Cuốn,"24,500.00",0.00,0.00,0.00,0.00,8934980824382,,0.00,0.00,FALSE,,,0.00
STKC300085,Thiết  kế dạy học Ngữ Văn 11 theo hướng tích hợp,Sách tham khảo cấp 3,Cuốn,"35,500.00",0.00,0.00,0.00,0.00,8934980824443,,0.00,0.00,FALSE,,,0.00
STKC300086,Thiết  kế dạy học Ngữ Văn 11 theo hướng tích hợp,Sách tham khảo cấp 3,Cuốn,"29,000.00",0.00,0.00,0.00,0.00,8934980824450,,0.00,0.00,FALSE,,,0.00
STKC300087,C/đề dạy - học ngữ văn 12: Thuốc (Lỗ Tấn),Sách tham khảo cấp 3,Cuốn,"13,500.00",0.00,0.00,0.00,0.00,8934980824832,,0.00,0.00,FALSE,,,0.00
STKC300088,C/đề dạy học ngữ văn 12: Số phận con người (M.Sô,Sách tham khảo cấp 3,Cuốn,"17,000.00",0.00,0.00,0.00,0.00,8934980824849,,0.00,0.00,FALSE,,,0.00
STKC300089,C/đề dạy - học ngữ văn 12: Rừng và Nu (Nguyễn Tr,Sách tham khảo cấp 3,Cuốn,"17,500.00",0.00,0.00,0.00,0.00,8934980824887,,0.00,0.00,FALSE,,,0.00
STKC300090,C/đề dạy học ngữ văn 12: Người lái đò Sông Đà (N,Sách tham khảo cấp 3,Cuốn,"15,000.00",0.00,0.00,0.00,0.00,8934980824900,,0.00,0.00,FALSE,,,0.00
STKC300091,C/đề dạy - học ngữ văn 12: Tây Tiến (Quang Dũng),Sách tham khảo cấp 3,Cuốn,"9,000.00",0.00,0.00,0.00,0.00,8934980824917,,0.00,0.00,FALSE,,,0.00
STKC300092,Các Dạng Và PP GIải BT SINH 12,Sách tham khảo cấp 3,Cuốn,"33,500.00",0.00,0.00,0.00,0.00,8934980825600,,0.00,0.00,FALSE,,,0.00
STKC300093,Trắc nghiệm Sinh học T1 ( CB & NC) : Sinh học tế,Sách tham khảo cấp 3,Cuốn,"20,800.00",0.00,0.00,0.00,0.00,8934980829530,,0.00,0.00,FALSE,,,0.00
STKC300094,Luyện tập trắc nghiệm Sinh 12 (dự thi),Sách tham khảo cấp 3,Cuốn,"23,000.00",0.00,0.00,0.00,0.00,8934980830970,,0.00,0.00,FALSE,,,0.00
STKC300095,Tư liệu giáo dục Công dân 12,Sách tham khảo cấp 3,Cuốn,"15,500.00",0.00,0.00,0.00,0.00,8934980832660,,0.00,0.00,FALSE,,,0.00
STKC300096,Tự luyện Ngữ Văn 12,Sách tham khảo cấp 3,Cuốn,"44,800.00",0.00,0.00,0.00,0.00,8934980832677,,0.00,0.00,FALSE,,,0.00
STKC300097,"BT trắc nghiệm & tự luận vật lí 12 /1 ( Vật rắn,",Sách tham khảo cấp 3,Cuốn,"28,700.00",0.00,0.00,0.00,0.00,8934980833360,,0.00,0.00,FALSE,,,0.00
STKC300098,RLKN GIải BT TN Và TL Hóa Học 12,Sách tham khảo cấp 3,Cuốn,"33,500.00",0.00,0.00,0.00,0.00,8934980833728,,0.00,0.00,FALSE,,,0.00
STKC300099,Luyện tập thi TN THPT môn Vật Lí,Sách tham khảo cấp 3,Cuốn,"43,500.00",0.00,0.00,0.00,0.00,8934980833735,,0.00,0.00,FALSE,,,0.00
STKC300100,Văn bản ngữ văn 12 - Gợi ý đọc hiểu và lời bình,Sách tham khảo cấp 3,Cuốn,"37,000.00",0.00,0.00,0.00,0.00,8934980833827,,0.00,0.00,FALSE,,,0.00
STKC300101,Thực hành giáo dục công dân 12,Sách tham khảo cấp 3,Cuốn,"14,000.00",0.00,0.00,0.00,0.00,8934980833971,,0.00,0.00,FALSE,,,0.00
STKC300102,Trắc nghiệm tiếng anh 12,Sách tham khảo cấp 3,Cuốn,"15,000.00",0.00,0.00,0.00,0.00,8934980834589,,0.00,0.00,FALSE,,,0.00
STKC300103,Bài tập thực hành Tiếng Anh 12,Sách tham khảo cấp 3,Cuốn,"16,500.00",0.00,0.00,0.00,0.00,8934980834633,,0.00,0.00,FALSE,,,0.00
STKC300104,Phương pháp giải toán hình học 12 (NC),Sách tham khảo cấp 3,Cuốn,"35,000.00",0.00,0.00,0.00,0.00,8934980835210,,0.00,0.00,FALSE,,,0.00
STKC300105,"Phương pháp Giải toán giải tích 12 (CT nâng cao,",Sách tham khảo cấp 3,Cuốn,"34,000.00",0.00,0.00,0.00,0.00,8934980835227,,0.00,0.00,FALSE,,,0.00
STKC300106,Câu hỏi và bài tập trắc nghiệm Lịch sử 12,Sách tham khảo cấp 3,Cuốn,"18,300.00",0.00,0.00,0.00,0.00,8934980835609,,0.00,0.00,FALSE,,,0.00
STKC300107,"Em tự đánh giá kiến thức Ngữ văn 12, tập hai",Sách tham khảo cấp 3,Cuốn,"20,300.00",0.00,0.00,0.00,0.00,8934980836309,,0.00,0.00,FALSE,,,0.00
STKC300108,Thơ mới trong trường phổ thông,Sách tham khảo cấp 3,Cuốn,"36,000.00",0.00,0.00,0.00,0.00,8934980871690,,0.00,0.00,FALSE,,,0.00
STKC300109,Luyện tập thi TN THPT môn Ngữ văn,Sách tham khảo cấp 3,Cuốn,"27,200.00",0.00,0.00,0.00,0.00,8934980872345,,0.00,0.00,FALSE,,,0.00
STKC300110,RLKN GIải TOán THPT đậi HOC,Sách tham khảo cấp 3,Cuốn,"24,500.00",0.00,0.00,0.00,0.00,8934980872468,,0.00,0.00,FALSE,,,0.00
STKC300111,Luyện tập thi TN THPT môn Toán,Sách tham khảo cấp 3,Cuốn,"34,000.00",0.00,0.00,0.00,0.00,8934980872512,,0.00,0.00,FALSE,,,0.00
STKC300112,Luyện tập thi TN THPT môn Hoá học,Sách tham khảo cấp 3,Cuốn,"32,500.00",0.00,0.00,0.00,0.00,8934980872529,,0.00,0.00,FALSE,,,0.00
STKC300113,Luyện tập thi TN THPT môn Sinh học,Sách tham khảo cấp 3,Cuốn,"20,000.00",0.00,0.00,0.00,0.00,8934980872536,,0.00,0.00,FALSE,,,0.00
STKC300114,Luyện tập thi TN THPT môn Tiếng Anh,Sách tham khảo cấp 3,Cuốn,"19,700.00",0.00,0.00,0.00,0.00,8934980872840,,0.00,0.00,FALSE,,,0.00
STKC300115,Phương pháp giải các bài tập tự luận và câu hỏi,Sách tham khảo cấp 3,Cuốn,"37,500.00",0.00,0.00,0.00,0.00,8934980875018,,0.00,0.00,FALSE,,,0.00
STKC300116,Phương pháp giải các bài tập tự luận và câu hỏi,Sách tham khảo cấp 3,Cuốn,"22,000.00",0.00,0.00,0.00,0.00,8934980875025,,0.00,0.00,FALSE,,,0.00
STKC300117,Các chuyên đề nghiên cứu tin học 10-hệ điều,Sách tham khảo cấp 3,Cuốn,"12,500.00",0.00,0.00,0.00,0.00,8934980875643,,0.00,0.00,FALSE,,,0.00
STKC300118,Các chuyên đề nghiên cứu tin học 10-xử lí thông,Sách tham khảo cấp 3,Cuốn,"14,500.00",0.00,0.00,0.00,0.00,8934980875650,,0.00,0.00,FALSE,,,0.00
STKC300119,Trọng tâm kiến thức và BT Đại số 10 (TL&TN),Sách tham khảo cấp 3,Cuốn,"38,000.00",0.00,0.00,0.00,0.00,8934980875704,,0.00,0.00,FALSE,,,0.00
STKC300120,Trọng tâm kiến thức và Bài tập Hình học 11 ( Tự,Sách tham khảo cấp 3,Cuốn,"25,000.00",0.00,0.00,0.00,0.00,8934980876121,,0.00,0.00,FALSE,,,0.00
STKC300121,Trọng tâm kiến thức và Bài tập Đại số và Giải tí,Sách tham khảo cấp 3,Cuốn,"31,000.00",0.00,0.00,0.00,0.00,8934980876138,,0.00,0.00,FALSE,,,0.00
STKC300122,RL;KN GIải BT GIải Tích 12,Sách tham khảo cấp 3,Cuốn,"32,000.00",0.00,0.00,0.00,0.00,8934980876534,,0.00,0.00,FALSE,,,0.00
STKC300123,Bài tập trắc nghiệm Ngữ văn 12,Sách tham khảo cấp 3,Cuốn,"39,600.00",0.00,0.00,0.00,0.00,8934980876619,,0.00,0.00,FALSE,,,0.00
STKC300124,Tuyển chọn các bài Toán tin học THPT,Sách tham khảo cấp 3,Cuốn,"36,000.00",0.00,0.00,0.00,0.00,8934980877449,,0.00,0.00,FALSE,,,0.00
STKC300125,Tư liệu hóa học 10,Sách tham khảo cấp 3,Cuốn,"21,700.00",0.00,0.00,0.00,0.00,8934980879801,,0.00,0.00,FALSE,,,0.00
STKC300126,Đọc - hiểu văn bản ngữ văn 10,Sách tham khảo cấp 3,Cuốn,"36,300.00",0.00,0.00,0.00,0.00,8934980880050,,0.00,0.00,FALSE,,,0.00
STKC300127,Câu hỏi và bài tập trắc nghiệm Hoá học 10,Sách tham khảo cấp 3,Cuốn,"24,500.00",0.00,0.00,0.00,0.00,8934980887424,,0.00,0.00,FALSE,,,0.00
STKC300128,Các dạng toán & PP giải Đại số 10,Sách tham khảo cấp 3,Cuốn,"39,000.00",0.00,0.00,0.00,0.00,8934980887912,,0.00,0.00,FALSE,,,0.00
STKC300129,Rèn luyện kĩ năng làm văn 12,Sách tham khảo cấp 3,Cuốn,"28,000.00",0.00,0.00,0.00,0.00,8934980890424,,0.00,0.00,FALSE,,,0.00
